#string_protein_id	preferred_name	protein_size	annotation
1131269.AQVV01000081_gene18	AQVV01000081_gene18	165	annotation not available
1131269.AQVV01000082_gene26	AQVV01000082_gene26	873	annotation not available
1131269.AQVV01000082_gene27	AQVV01000082_gene27	41	annotation not available
1131269.AQVV01000083_gene19	AQVV01000083_gene19	28	annotation not available
1131269.AQVV01000083_gene20	AQVV01000083_gene20	48	annotation not available
1131269.AQVV01000083_gene21	AQVV01000083_gene21	120	annotation not available
1131269.AQVV01000083_gene22	AQVV01000083_gene22	44	annotation not available
1131269.AQVV01000083_gene23	AQVV01000083_gene23	68	annotation not available
1131269.AQVV01000083_gene24	AQVV01000083_gene24	295	annotation not available
1131269.AQVV01000083_gene25	AQVV01000083_gene25	86	annotation not available
1131269.AQVV01000084_gene1711	AQVV01000084_gene1711	76	annotation not available
1131269.AQVV01000084_gene1712	AQVV01000084_gene1712	368	annotation not available
1131269.AQVV01000084_gene1713	AQVV01000084_gene1713	420	annotation not available
1131269.AQVV01000085_gene1708	AQVV01000085_gene1708	84	annotation not available
1131269.AQVV01000085_gene1709	AQVV01000085_gene1709	154	annotation not available
1131269.AQVV01000085_gene1710	AQVV01000085_gene1710	371	annotation not available
1131269.AQVV01000086_gene1704	AQVV01000086_gene1704	57	annotation not available
1131269.AQVV01000086_gene1705	AQVV01000086_gene1705	324	annotation not available
1131269.AQVV01000086_gene1706	AQVV01000086_gene1706	288	annotation not available
1131269.AQVV01000086_gene1707	AQVV01000086_gene1707	75	annotation not available
1131269.AQVV01000087_gene2069	AQVV01000087_gene2069	195	annotation not available
1131269.AQVV01000087_gene2070	AQVV01000087_gene2070	376	annotation not available
1131269.AQVV01000087_gene2071	AQVV01000087_gene2071	177	annotation not available
1131269.AQVV01000088_gene2065	AQVV01000088_gene2065	169	annotation not available
1131269.AQVV01000088_gene2066	AQVV01000088_gene2066	413	annotation not available
1131269.AQVV01000088_gene2067	AQVV01000088_gene2067	135	annotation not available
1131269.AQVV01000089_gene2058	AQVV01000089_gene2058	140	annotation not available
1131269.AQVV01000089_gene2059	AQVV01000089_gene2059	527	annotation not available
1131269.AQVV01000090_gene2060	AQVV01000090_gene2060	62	annotation not available
1131269.AQVV01000090_gene2061	AQVV01000090_gene2061	120	annotation not available
1131269.AQVV01000090_gene2062	AQVV01000090_gene2062	52	annotation not available
1131269.AQVV01000090_gene2063	AQVV01000090_gene2063	29	annotation not available
1131269.AQVV01000090_gene2064	AQVV01000090_gene2064	61	annotation not available
1131269.AQVV01000091_gene1480	AQVV01000091_gene1480	167	annotation not available
1131269.AQVV01000091_gene1481	AQVV01000091_gene1481	359	annotation not available
1131269.AQVV01000092_gene1483	AQVV01000092_gene1483	108	annotation not available
1131269.AQVV01000092_gene1484	AQVV01000092_gene1484	178	annotation not available
1131269.AQVV01000092_gene1485	AQVV01000092_gene1485	372	annotation not available
1131269.AQVV01000093_gene1478	AQVV01000093_gene1478	656	annotation not available
1131269.AQVV01000094_gene1599	AQVV01000094_gene1599	79	annotation not available
1131269.AQVV01000094_gene1600	AQVV01000094_gene1600	104	annotation not available
1131269.AQVV01000094_gene1601	AQVV01000094_gene1601	176	annotation not available
1131269.AQVV01000095_gene1606	AQVV01000095_gene1606	272	annotation not available
1131269.AQVV01000095_gene1607	AQVV01000095_gene1607	335	annotation not available
1131269.AQVV01000096_gene1613	AQVV01000096_gene1613	228	annotation not available
1131269.AQVV01000096_gene1614	AQVV01000096_gene1614	149	annotation not available
1131269.AQVV01000097_gene1608	AQVV01000097_gene1608	62	annotation not available
1131269.AQVV01000097_gene1609	AQVV01000097_gene1609	255	annotation not available
1131269.AQVV01000097_gene1610	AQVV01000097_gene1610	137	annotation not available
1131269.AQVV01000098_gene2405	AQVV01000098_gene2405	69	annotation not available
1131269.AQVV01000098_gene2406	AQVV01000098_gene2406	249	annotation not available
1131269.AQVV01000098_gene2407	AQVV01000098_gene2407	173	annotation not available
1131269.AQVV01000099_gene2372	AQVV01000099_gene2372	366	annotation not available
1131269.AQVV01000100_gene2555	AQVV01000100_gene2555	170	annotation not available
1131269.AQVV01000100_gene2556	AQVV01000100_gene2556	272	annotation not available
1131269.AQVV01000101_gene889	AQVV01000101_gene889	430	annotation not available
1131269.AQVV01000102_gene2049	AQVV01000102_gene2049	215	annotation not available
1131269.AQVV01000102_gene2050	AQVV01000102_gene2050	149	annotation not available
1131269.AQVV01000103_gene859	AQVV01000103_gene859	115	annotation not available
1131269.AQVV01000103_gene860	AQVV01000103_gene860	180	annotation not available
1131269.AQVV01000104_gene2293	AQVV01000104_gene2293	105	annotation not available
1131269.AQVV01000104_gene2294	AQVV01000104_gene2294	247	annotation not available
1131269.AQVV01000105_gene2301	AQVV01000105_gene2301	43	annotation not available
1131269.AQVV01000105_gene2302	AQVV01000105_gene2302	388	annotation not available
1131269.AQVV01000106_gene2305	AQVV01000106_gene2305	184	annotation not available
1131269.AQVV01000106_gene2306	AQVV01000106_gene2306	103	annotation not available
1131269.AQVV01000107_gene2307	AQVV01000107_gene2307	82	annotation not available
1131269.AQVV01000107_gene2308	AQVV01000107_gene2308	141	annotation not available
1131269.AQVV01000108_gene2316	AQVV01000108_gene2316	154	annotation not available
1131269.AQVV01000108_gene2317	AQVV01000108_gene2317	231	annotation not available
1131269.AQVV01000109_gene14	AQVV01000109_gene14	93	annotation not available
1131269.AQVV01000109_gene15	AQVV01000109_gene15	302	annotation not available
1131269.AQVV01000110_gene12	AQVV01000110_gene12	36	annotation not available
1131269.AQVV01000110_gene13	AQVV01000110_gene13	362	annotation not available
1131269.AQVV01000111_gene2121	AQVV01000111_gene2121	151	annotation not available
1131269.AQVV01000111_gene2122	AQVV01000111_gene2122	202	annotation not available
1131269.AQVV01000112_gene8	AQVV01000112_gene8	150	annotation not available
1131269.AQVV01000112_gene9	AQVV01000112_gene9	248	annotation not available
1131269.AQVV01000113_gene241	AQVV01000113_gene241	336	annotation not available
1131269.AQVV01000113_gene242	AQVV01000113_gene242	44	annotation not available
1131269.AQVV01000114_gene1804	AQVV01000114_gene1804	230	annotation not available
1131269.AQVV01000114_gene1805	AQVV01000114_gene1805	162	annotation not available
1131269.AQVV01000115_gene2303	AQVV01000115_gene2303	232	annotation not available
1131269.AQVV01000115_gene2304	AQVV01000115_gene2304	140	annotation not available
1131269.AQVV01000116_gene2084	AQVV01000116_gene2084	124	annotation not available
1131269.AQVV01000116_gene2085	AQVV01000116_gene2085	117	annotation not available
1131269.AQVV01000116_gene2086	AQVV01000116_gene2086	91	annotation not available
1131269.AQVV01000117_gene2118	AQVV01000117_gene2118	310	annotation not available
1131269.AQVV01000117_gene2119	AQVV01000117_gene2119	43	annotation not available
1131269.AQVV01000118_gene2114	AQVV01000118_gene2114	116	annotation not available
1131269.AQVV01000118_gene2115	AQVV01000118_gene2115	101	annotation not available
1131269.AQVV01000119_gene2116	AQVV01000119_gene2116	82	annotation not available
1131269.AQVV01000119_gene2117	AQVV01000119_gene2117	192	annotation not available
1131269.AQVV01000120_gene886	AQVV01000120_gene886	99	annotation not available
1131269.AQVV01000120_gene887	AQVV01000120_gene887	122	annotation not available
1131269.AQVV01000121_gene867	AQVV01000121_gene867	360	annotation not available
1131269.AQVV01000122_gene888	AQVV01000122_gene888	94	annotation not available
1131269.AQVV01000123_gene246	AQVV01000123_gene246	154	annotation not available
1131269.AQVV01000123_gene247	AQVV01000123_gene247	72	annotation not available
1131269.AQVV01000124_gene265	AQVV01000124_gene265	59	annotation not available
1131269.AQVV01000124_gene266	AQVV01000124_gene266	142	annotation not available
1131269.AQVV01000125_gene254	AQVV01000125_gene254	245	annotation not available
1131269.AQVV01000125_gene255	AQVV01000125_gene255	65	annotation not available
1131269.AQVV01000126_gene1656	AQVV01000126_gene1656	110	annotation not available
1131269.AQVV01000126_gene1657	AQVV01000126_gene1657	216	annotation not available
1131269.AQVV01000127_gene1621	AQVV01000127_gene1621	253	annotation not available
1131269.AQVV01000127_gene1622	AQVV01000127_gene1622	81	annotation not available
1131269.AQVV01000128_gene1616	AQVV01000128_gene1616	322	annotation not available
1131269.AQVV01000129_gene1617	AQVV01000129_gene1617	207	annotation not available
1131269.AQVV01000130_gene1508	AQVV01000130_gene1508	43	annotation not available
1131269.AQVV01000130_gene1509	AQVV01000130_gene1509	60	annotation not available
1131269.AQVV01000130_gene1510	AQVV01000130_gene1510	174	annotation not available
1131269.AQVV01000131_gene1507	AQVV01000131_gene1507	221	annotation not available
1131269.AQVV01000132_gene1486	AQVV01000132_gene1486	220	annotation not available
1131269.AQVV01000132_gene1487	AQVV01000132_gene1487	53	annotation not available
1131269.AQVV01000133_gene2056	AQVV01000133_gene2056	164	annotation not available
1131269.AQVV01000133_gene2057	AQVV01000133_gene2057	113	annotation not available
1131269.AQVV01000134_gene2073	AQVV01000134_gene2073	286	annotation not available
1131269.AQVV01000135_gene1702	AQVV01000135_gene1702	58	annotation not available
1131269.AQVV01000135_gene1703	AQVV01000135_gene1703	232	annotation not available
1131269.AQVV01000136_gene1806	AQVV01000136_gene1806	284	annotation not available
1131269.AQVV01000137_gene1777	AQVV01000137_gene1777	73	annotation not available
1131269.AQVV01000137_gene1778	AQVV01000137_gene1778	207	annotation not available
1131269.AQVV01000138_gene1779	AQVV01000138_gene1779	73	annotation not available
1131269.AQVV01000138_gene1780	AQVV01000138_gene1780	30	annotation not available
1131269.AQVV01000139_gene1789	AQVV01000139_gene1789	151	annotation not available
1131269.AQVV01000139_gene1790	AQVV01000139_gene1790	49	annotation not available
1131269.AQVV01000140_gene4	AQVV01000140_gene4	168	annotation not available
1131269.AQVV01000141_gene224	AQVV01000141_gene224	173	annotation not available
1131269.AQVV01000142_gene6	AQVV01000142_gene6	165	annotation not available
1131269.AQVV01000143_gene2278	AQVV01000143_gene2278	212	annotation not available
1131269.AQVV01000143_gene2279	AQVV01000143_gene2279	42	annotation not available
1131269.AQVV01000144_gene2282	AQVV01000144_gene2282	71	annotation not available
1131269.AQVV01000144_gene2283	AQVV01000144_gene2283	182	annotation not available
1131269.AQVV01000145_gene2285	AQVV01000145_gene2285	234	annotation not available
1131269.AQVV01000145_gene2286	AQVV01000145_gene2286	27	annotation not available
1131269.AQVV01000146_gene2284	AQVV01000146_gene2284	64	annotation not available
1131269.AQVV01000147_gene1618	AQVV01000147_gene1618	77	annotation not available
1131269.AQVV01000147_gene1619	AQVV01000147_gene1619	77	annotation not available
1131269.AQVV01000147_gene1620	AQVV01000147_gene1620	93	annotation not available
1131269.AQVV01000148_gene772	AQVV01000148_gene772	247	annotation not available
1131269.AQVV01000149_gene823	AQVV01000149_gene823	246	annotation not available
1131269.AQVV01000150_gene232	AQVV01000150_gene232	109	annotation not available
1131269.AQVV01000151_gene227	AQVV01000151_gene227	146	annotation not available
1131269.AQVV01000151_gene228	AQVV01000151_gene228	64	annotation not available
1131269.AQVV01000152_gene220	AQVV01000152_gene220	97	annotation not available
1131269.AQVV01000152_gene221	AQVV01000152_gene221	117	annotation not available
1131269.AQVV01000153_gene222	AQVV01000153_gene222	190	annotation not available
1131269.AQVV01000153_gene223	AQVV01000153_gene223	40	annotation not available
1131269.AQVV01000154_gene897	AQVV01000154_gene897	202	annotation not available
1131269.AQVV01000154_gene898	AQVV01000154_gene898	25	annotation not available
1131269.AQVV01000155_gene899	AQVV01000155_gene899	77	annotation not available
1131269.AQVV01000155_gene900	AQVV01000155_gene900	94	annotation not available
1131269.AQVV01000156_gene901	AQVV01000156_gene901	44	annotation not available
1131269.AQVV01000156_gene902	AQVV01000156_gene902	190	annotation not available
1131269.AQVV01000157_gene904	AQVV01000157_gene904	206	annotation not available
1131269.AQVV01000158_gene905	AQVV01000158_gene905	46	annotation not available
1131269.AQVV01000158_gene906	AQVV01000158_gene906	67	annotation not available
1131269.AQVV01000158_gene907	AQVV01000158_gene907	43	annotation not available
1131269.AQVV01000159_gene1576	AQVV01000159_gene1576	229	annotation not available
1131269.AQVV01000161_gene1569	AQVV01000161_gene1569	69	annotation not available
1131269.AQVV01000162_gene1568	AQVV01000162_gene1568	224	annotation not available
1131269.AQVV01000163_gene1602	AQVV01000163_gene1602	224	annotation not available
1131269.AQVV01000164_gene1604	AQVV01000164_gene1604	108	annotation not available
1131269.AQVV01000164_gene1605	AQVV01000164_gene1605	114	annotation not available
1131269.AQVV01000165_gene1615	AQVV01000165_gene1615	167	annotation not available
1131269.AQVV01000166_gene1714	AQVV01000166_gene1714	221	annotation not available
1131269.AQVV01000167_gene1715	AQVV01000167_gene1715	220	annotation not available
1131269.AQVV01000168_gene1775	AQVV01000168_gene1775	194	annotation not available
1131269.AQVV01000169_gene1776	AQVV01000169_gene1776	218	annotation not available
1131269.AQVV01000170_gene2072	AQVV01000170_gene2072	158	annotation not available
1131269.AQVV01000172_gene2068	AQVV01000172_gene2068	212	annotation not available
1131269.AQVV01000173_gene1596	AQVV01000173_gene1596	61	annotation not available
1131269.AQVV01000173_gene1597	AQVV01000173_gene1597	146	annotation not available
1131269.AQVV01000174_gene2277	AQVV01000174_gene2277	211	annotation not available
1131269.AQVV01000175_gene2280	AQVV01000175_gene2280	148	annotation not available
1131269.AQVV01000175_gene2281	AQVV01000175_gene2281	55	annotation not available
1131269.AQVV01000177_gene11	AQVV01000177_gene11	203	annotation not available
1131269.AQVV01000178_gene10	AQVV01000178_gene10	157	annotation not available
1131269.AQVV01000179_gene75	AQVV01000179_gene75	205	annotation not available
1131269.AQVV01000180_gene248	AQVV01000180_gene248	27	annotation not available
1131269.AQVV01000180_gene249	AQVV01000180_gene249	177	annotation not available
1131269.AQVV01000181_gene243	AQVV01000181_gene243	129	annotation not available
1131269.AQVV01000181_gene244	AQVV01000181_gene244	41	annotation not available
1131269.AQVV01000182_gene245	AQVV01000182_gene245	196	annotation not available
1131269.AQVV01000183_gene2290	AQVV01000183_gene2290	145	annotation not available
1131269.AQVV01000184_gene857	AQVV01000184_gene857	52	annotation not available
1131269.AQVV01000184_gene858	AQVV01000184_gene858	96	annotation not available
1131269.AQVV01000185_gene861	AQVV01000185_gene861	201	annotation not available
1131269.AQVV01000186_gene773	AQVV01000186_gene773	141	annotation not available
