#string_protein_id	preferred_name	protein_size	annotation
118005.AWNK01000013_gene907	AWNK01000013_gene907	96	annotation not available
118005.AWNK01000013_gene908	AWNK01000013_gene908	408	annotation not available
118005.AWNK01000013_gene909	AWNK01000013_gene909	157	annotation not available
118005.AWNK01000013_gene910	AWNK01000013_gene910	124	annotation not available
118005.AWNK01000013_gene911	AWNK01000013_gene911	719	annotation not available
118005.AWNK01000013_gene912	AWNK01000013_gene912	910	annotation not available
118005.AWNK01000013_gene913	AWNK01000013_gene913	500	annotation not available
118005.AWNK01000013_gene914	AWNK01000013_gene914	337	annotation not available
118005.AWNK01000013_gene915	AWNK01000013_gene915	56	annotation not available
118005.AWNK01000013_gene916	AWNK01000013_gene916	85	annotation not available
118005.AWNK01000013_gene917	AWNK01000013_gene917	133	annotation not available
118005.AWNK01000013_gene918	AWNK01000013_gene918	55	annotation not available
118005.AWNK01000014_gene851	AWNK01000014_gene851	170	annotation not available
118005.AWNK01000014_gene852	AWNK01000014_gene852	303	annotation not available
118005.AWNK01000014_gene853	AWNK01000014_gene853	263	annotation not available
118005.AWNK01000014_gene854	AWNK01000014_gene854	172	annotation not available
118005.AWNK01000014_gene855	AWNK01000014_gene855	522	annotation not available
118005.AWNK01000014_gene856	AWNK01000014_gene856	839	annotation not available
118005.AWNK01000014_gene857	AWNK01000014_gene857	102	annotation not available
118005.AWNK01000014_gene858	AWNK01000014_gene858	249	annotation not available
118005.AWNK01000014_gene859	AWNK01000014_gene859	481	annotation not available
118005.AWNK01000014_gene860	AWNK01000014_gene860	604	annotation not available
118005.AWNK01000014_gene861	AWNK01000014_gene861	245	annotation not available
118005.AWNK01000014_gene862	AWNK01000014_gene862	393	annotation not available
118005.AWNK01000014_gene863	AWNK01000014_gene863	478	annotation not available
118005.AWNK01000014_gene864	AWNK01000014_gene864	596	annotation not available
118005.AWNK01000014_gene865	AWNK01000014_gene865	217	annotation not available
118005.AWNK01000014_gene866	AWNK01000014_gene866	418	annotation not available
118005.AWNK01000014_gene867	AWNK01000014_gene867	1160	annotation not available
118005.AWNK01000014_gene868	AWNK01000014_gene868	1351	annotation not available
118005.AWNK01000014_gene869	AWNK01000014_gene869	1362	annotation not available
118005.AWNK01000014_gene870	AWNK01000014_gene870	125	annotation not available
118005.AWNK01000014_gene871	AWNK01000014_gene871	176	annotation not available
118005.AWNK01000014_gene872	AWNK01000014_gene872	233	annotation not available
118005.AWNK01000014_gene873	AWNK01000014_gene873	141	annotation not available
118005.AWNK01000014_gene874	AWNK01000014_gene874	172	annotation not available
118005.AWNK01000014_gene875	AWNK01000014_gene875	59	annotation not available
118005.AWNK01000014_gene876	AWNK01000014_gene876	396	annotation not available
118005.AWNK01000014_gene877	AWNK01000014_gene877	821	annotation not available
118005.AWNK01000014_gene878	AWNK01000014_gene878	155	annotation not available
118005.AWNK01000014_gene879	AWNK01000014_gene879	184	annotation not available
118005.AWNK01000014_gene880	AWNK01000014_gene880	117	annotation not available
118005.AWNK01000014_gene881	AWNK01000014_gene881	446	annotation not available
118005.AWNK01000014_gene882	AWNK01000014_gene882	556	annotation not available
118005.AWNK01000014_gene883	AWNK01000014_gene883	283	annotation not available
118005.AWNK01000014_gene884	AWNK01000014_gene884	222	annotation not available
118005.AWNK01000014_gene885	AWNK01000014_gene885	142	annotation not available
118005.AWNK01000014_gene886	AWNK01000014_gene886	442	annotation not available
118005.AWNK01000014_gene887	AWNK01000014_gene887	287	annotation not available
118005.AWNK01000014_gene888	AWNK01000014_gene888	446	annotation not available
118005.AWNK01000015_gene1019	AWNK01000015_gene1019	29	annotation not available
118005.AWNK01000015_gene1020	AWNK01000015_gene1020	87	annotation not available
118005.AWNK01000015_gene1021	AWNK01000015_gene1021	47	annotation not available
118005.AWNK01000015_gene1022	AWNK01000015_gene1022	280	annotation not available
118005.AWNK01000015_gene1023	AWNK01000015_gene1023	137	annotation not available
118005.AWNK01000015_gene1024	AWNK01000015_gene1024	214	annotation not available
118005.AWNK01000015_gene1025	AWNK01000015_gene1025	378	annotation not available
118005.AWNK01000015_gene1026	AWNK01000015_gene1026	166	annotation not available
118005.AWNK01000015_gene1027	AWNK01000015_gene1027	672	annotation not available
118005.AWNK01000015_gene1028	AWNK01000015_gene1028	188	annotation not available
118005.AWNK01000015_gene1029	AWNK01000015_gene1029	130	annotation not available
118005.AWNK01000015_gene1030	AWNK01000015_gene1030	586	annotation not available
118005.AWNK01000015_gene1031	AWNK01000015_gene1031	1015	annotation not available
118005.AWNK01000015_gene1032	AWNK01000015_gene1032	442	annotation not available
118005.AWNK01000015_gene1033	AWNK01000015_gene1033	251	annotation not available
118005.AWNK01000015_gene1034	AWNK01000015_gene1034	290	annotation not available
118005.AWNK01000015_gene1035	AWNK01000015_gene1035	462	annotation not available
118005.AWNK01000015_gene1036	AWNK01000015_gene1036	104	annotation not available
118005.AWNK01000015_gene1037	AWNK01000015_gene1037	195	annotation not available
118005.AWNK01000015_gene1038	AWNK01000015_gene1038	572	annotation not available
118005.AWNK01000015_gene1039	AWNK01000015_gene1039	162	annotation not available
118005.AWNK01000015_gene1040	AWNK01000015_gene1040	274	annotation not available
118005.AWNK01000015_gene1041	AWNK01000015_gene1041	270	annotation not available
118005.AWNK01000015_gene1042	AWNK01000015_gene1042	297	annotation not available
118005.AWNK01000015_gene1043	AWNK01000015_gene1043	80	annotation not available
118005.AWNK01000015_gene1044	AWNK01000015_gene1044	819	annotation not available
118005.AWNK01000015_gene1045	AWNK01000015_gene1045	141	annotation not available
118005.AWNK01000015_gene1046	AWNK01000015_gene1046	125	annotation not available
118005.AWNK01000015_gene1047	AWNK01000015_gene1047	434	annotation not available
118005.AWNK01000015_gene1048	AWNK01000015_gene1048	456	annotation not available
118005.AWNK01000015_gene1049	AWNK01000015_gene1049	89	annotation not available
118005.AWNK01000015_gene1050	AWNK01000015_gene1050	91	annotation not available
118005.AWNK01000015_gene1051	AWNK01000015_gene1051	266	annotation not available
118005.AWNK01000016_gene1000	AWNK01000016_gene1000	407	annotation not available
118005.AWNK01000016_gene1001	AWNK01000016_gene1001	134	annotation not available
118005.AWNK01000016_gene1002	AWNK01000016_gene1002	255	annotation not available
118005.AWNK01000016_gene1003	AWNK01000016_gene1003	115	annotation not available
118005.AWNK01000016_gene1004	AWNK01000016_gene1004	150	annotation not available
118005.AWNK01000016_gene1005	AWNK01000016_gene1005	195	annotation not available
118005.AWNK01000016_gene1006	AWNK01000016_gene1006	634	annotation not available
118005.AWNK01000016_gene1007	AWNK01000016_gene1007	475	annotation not available
118005.AWNK01000016_gene1008	AWNK01000016_gene1008	381	annotation not available
118005.AWNK01000016_gene1009	AWNK01000016_gene1009	89	annotation not available
118005.AWNK01000016_gene1010	AWNK01000016_gene1010	157	annotation not available
118005.AWNK01000016_gene1011	AWNK01000016_gene1011	118	annotation not available
118005.AWNK01000016_gene1012	AWNK01000016_gene1012	200	annotation not available
118005.AWNK01000016_gene1013	AWNK01000016_gene1013	79	annotation not available
118005.AWNK01000016_gene1014	AWNK01000016_gene1014	168	annotation not available
118005.AWNK01000016_gene1015	AWNK01000016_gene1015	246	annotation not available
118005.AWNK01000016_gene1016	AWNK01000016_gene1016	122	annotation not available
118005.AWNK01000016_gene1017	AWNK01000016_gene1017	145	annotation not available
118005.AWNK01000016_gene1018	AWNK01000016_gene1018	264	annotation not available
118005.AWNK01000016_gene987	AWNK01000016_gene987	823	annotation not available
118005.AWNK01000016_gene988	AWNK01000016_gene988	458	annotation not available
118005.AWNK01000016_gene989	AWNK01000016_gene989	166	annotation not available
118005.AWNK01000016_gene990	AWNK01000016_gene990	134	annotation not available
118005.AWNK01000016_gene991	AWNK01000016_gene991	316	annotation not available
118005.AWNK01000016_gene992	AWNK01000016_gene992	256	annotation not available
118005.AWNK01000016_gene993	AWNK01000016_gene993	147	annotation not available
118005.AWNK01000016_gene994	AWNK01000016_gene994	56	annotation not available
118005.AWNK01000016_gene995	AWNK01000016_gene995	481	annotation not available
118005.AWNK01000016_gene996	AWNK01000016_gene996	422	annotation not available
118005.AWNK01000016_gene997	AWNK01000016_gene997	155	annotation not available
118005.AWNK01000016_gene998	AWNK01000016_gene998	148	annotation not available
118005.AWNK01000016_gene999	AWNK01000016_gene999	157	annotation not available
118005.AWNK01000017_gene964	AWNK01000017_gene964	109	annotation not available
118005.AWNK01000017_gene965	AWNK01000017_gene965	187	annotation not available
118005.AWNK01000017_gene966	AWNK01000017_gene966	231	annotation not available
118005.AWNK01000017_gene967	AWNK01000017_gene967	206	annotation not available
118005.AWNK01000017_gene968	AWNK01000017_gene968	628	annotation not available
118005.AWNK01000017_gene969	AWNK01000017_gene969	512	annotation not available
118005.AWNK01000017_gene970	AWNK01000017_gene970	312	annotation not available
118005.AWNK01000017_gene971	AWNK01000017_gene971	599	annotation not available
118005.AWNK01000017_gene972	AWNK01000017_gene972	176	annotation not available
118005.AWNK01000017_gene973	AWNK01000017_gene973	285	annotation not available
118005.AWNK01000017_gene974	AWNK01000017_gene974	245	annotation not available
118005.AWNK01000017_gene975	AWNK01000017_gene975	160	annotation not available
118005.AWNK01000017_gene976	AWNK01000017_gene976	127	annotation not available
118005.AWNK01000017_gene977	AWNK01000017_gene977	153	annotation not available
118005.AWNK01000017_gene978	AWNK01000017_gene978	141	annotation not available
118005.AWNK01000017_gene979	AWNK01000017_gene979	74	annotation not available
118005.AWNK01000017_gene980	AWNK01000017_gene980	645	annotation not available
118005.AWNK01000017_gene981	AWNK01000017_gene981	368	annotation not available
118005.AWNK01000017_gene982	AWNK01000017_gene982	347	annotation not available
118005.AWNK01000017_gene983	AWNK01000017_gene983	95	annotation not available
118005.AWNK01000017_gene984	AWNK01000017_gene984	56	annotation not available
118005.AWNK01000017_gene985	AWNK01000017_gene985	495	annotation not available
118005.AWNK01000017_gene986	AWNK01000017_gene986	68	annotation not available
118005.AWNK01000018_gene932	AWNK01000018_gene932	153	annotation not available
118005.AWNK01000018_gene933	AWNK01000018_gene933	494	annotation not available
118005.AWNK01000018_gene934	AWNK01000018_gene934	703	annotation not available
118005.AWNK01000018_gene935	AWNK01000018_gene935	486	annotation not available
118005.AWNK01000018_gene936	AWNK01000018_gene936	196	annotation not available
118005.AWNK01000018_gene937	AWNK01000018_gene937	183	annotation not available
118005.AWNK01000018_gene938	AWNK01000018_gene938	88	annotation not available
118005.AWNK01000018_gene939	AWNK01000018_gene939	63	annotation not available
118005.AWNK01000018_gene940	AWNK01000018_gene940	145	annotation not available
118005.AWNK01000018_gene941	AWNK01000018_gene941	61	annotation not available
118005.AWNK01000018_gene942	AWNK01000018_gene942	126	annotation not available
118005.AWNK01000018_gene943	AWNK01000018_gene943	187	annotation not available
118005.AWNK01000018_gene944	AWNK01000018_gene944	281	annotation not available
118005.AWNK01000018_gene945	AWNK01000018_gene945	153	annotation not available
118005.AWNK01000018_gene946	AWNK01000018_gene946	65	annotation not available
118005.AWNK01000018_gene947	AWNK01000018_gene947	69	annotation not available
118005.AWNK01000018_gene948	AWNK01000018_gene948	224	annotation not available
118005.AWNK01000018_gene949	AWNK01000018_gene949	311	annotation not available
118005.AWNK01000018_gene950	AWNK01000018_gene950	168	annotation not available
118005.AWNK01000018_gene951	AWNK01000018_gene951	142	annotation not available
118005.AWNK01000018_gene952	AWNK01000018_gene952	64	annotation not available
118005.AWNK01000018_gene953	AWNK01000018_gene953	74	annotation not available
118005.AWNK01000018_gene954	AWNK01000018_gene954	90	annotation not available
118005.AWNK01000018_gene955	AWNK01000018_gene955	63	annotation not available
118005.AWNK01000018_gene956	AWNK01000018_gene956	56	annotation not available
118005.AWNK01000018_gene957	AWNK01000018_gene957	81	annotation not available
118005.AWNK01000018_gene958	AWNK01000018_gene958	193	annotation not available
118005.AWNK01000018_gene959	AWNK01000018_gene959	231	annotation not available
118005.AWNK01000018_gene960	AWNK01000018_gene960	371	annotation not available
118005.AWNK01000018_gene961	AWNK01000018_gene961	50	annotation not available
118005.AWNK01000018_gene962	AWNK01000018_gene962	99	annotation not available
118005.AWNK01000018_gene963	AWNK01000018_gene963	267	annotation not available
118005.AWNK01000019_gene921	AWNK01000019_gene921	365	annotation not available
118005.AWNK01000019_gene922	AWNK01000019_gene922	348	annotation not available
118005.AWNK01000019_gene923	AWNK01000019_gene923	385	annotation not available
118005.AWNK01000019_gene924	AWNK01000019_gene924	552	annotation not available
118005.AWNK01000019_gene925	AWNK01000019_gene925	564	annotation not available
118005.AWNK01000019_gene926	AWNK01000019_gene926	163	annotation not available
118005.AWNK01000019_gene927	AWNK01000019_gene927	391	annotation not available
118005.AWNK01000019_gene928	AWNK01000019_gene928	552	annotation not available
118005.AWNK01000019_gene929	AWNK01000019_gene929	129	annotation not available
118005.AWNK01000019_gene930	AWNK01000019_gene930	763	annotation not available
118005.AWNK01000019_gene931	AWNK01000019_gene931	325	annotation not available
