#string_protein_id	preferred_name	protein_size	annotation
1121377.KB906414_gene419	KB906414_gene419	566	annotation not available
1121377.KB906414_gene420	KB906414_gene420	98	annotation not available
1121377.KB906414_gene421	KB906414_gene421	218	annotation not available
1121377.KB906414_gene422	KB906414_gene422	299	annotation not available
1121377.KB906414_gene423	KB906414_gene423	231	annotation not available
1121377.KB906414_gene424	KB906414_gene424	253	annotation not available
1121377.KB906414_gene425	KB906414_gene425	152	annotation not available
1121377.KB906414_gene426	KB906414_gene426	112	annotation not available
1121377.KB906414_gene427	KB906414_gene427	107	annotation not available
1121377.KB906414_gene428	KB906414_gene428	331	annotation not available
1121377.KB906414_gene429	KB906414_gene429	187	annotation not available
1121377.KB906414_gene430	KB906414_gene430	130	annotation not available
1121377.KB906414_gene431	KB906414_gene431	166	annotation not available
1121377.KB906414_gene432	KB906414_gene432	195	annotation not available
1121377.KB906414_gene433	KB906414_gene433	72	annotation not available
1121377.KB906414_gene434	KB906414_gene434	258	annotation not available
1121377.KB906414_gene435	KB906414_gene435	322	annotation not available
1121377.KB906414_gene436	KB906414_gene436	280	annotation not available
1121377.KB906414_gene437	KB906414_gene437	535	annotation not available
1121377.KB906414_gene438	KB906414_gene438	136	annotation not available
1121377.KB906414_gene439	KB906414_gene439	594	annotation not available
1121377.KB906414_gene440	KB906414_gene440	216	annotation not available
1121377.KB906414_gene441	KB906414_gene441	252	annotation not available
1121377.KB906414_gene442	KB906414_gene442	287	annotation not available
1121377.KB906414_gene443	KB906414_gene443	340	annotation not available
1121377.KB906414_gene444	KB906414_gene444	342	annotation not available
1121377.KB906414_gene445	KB906414_gene445	622	annotation not available
1121377.KB906414_gene446	KB906414_gene446	630	annotation not available
1121377.KB906414_gene447	KB906414_gene447	393	annotation not available
1121377.KB906415_gene4038	KB906415_gene4038	33	annotation not available
1121377.KB906415_gene4039	KB906415_gene4039	118	annotation not available
1121377.KB906415_gene4040	KB906415_gene4040	1133	annotation not available
1121377.KB906415_gene4041	KB906415_gene4041	254	annotation not available
1121377.KB906415_gene4042	KB906415_gene4042	150	annotation not available
1121377.KB906415_gene4043	KB906415_gene4043	71	annotation not available
1121377.KB906415_gene4044	KB906415_gene4044	400	annotation not available
1121377.KB906415_gene4045	KB906415_gene4045	35	annotation not available
1121377.KB906415_gene4046	KB906415_gene4046	243	annotation not available
1121377.KB906415_gene4047	KB906415_gene4047	314	annotation not available
1121377.KB906415_gene4048	KB906415_gene4048	326	annotation not available
1121377.KB906415_gene4049	KB906415_gene4049	353	annotation not available
1121377.KB906415_gene4050	KB906415_gene4050	569	annotation not available
1121377.KB906415_gene4051	KB906415_gene4051	490	annotation not available
1121377.KB906415_gene4052	KB906415_gene4052	82	annotation not available
1121377.KB906415_gene4053	KB906415_gene4053	169	annotation not available
1121377.KB906415_gene4054	KB906415_gene4054	80	annotation not available
1121377.KB906415_gene4055	KB906415_gene4055	75	annotation not available
1121377.KB906415_gene4056	KB906415_gene4056	406	annotation not available
1121377.KB906415_gene4057	KB906415_gene4057	215	annotation not available
1121377.KB906415_gene4058	KB906415_gene4058	176	annotation not available
1121377.KB906415_gene4059	KB906415_gene4059	253	annotation not available
1121377.KB906415_gene4060	KB906415_gene4060	486	annotation not available
1121377.KB906415_gene4061	KB906415_gene4061	290	annotation not available
1121377.KB906415_gene4062	KB906415_gene4062	310	annotation not available
1121377.KB906415_gene4063	KB906415_gene4063	402	annotation not available
1121377.KB906415_gene4064	KB906415_gene4064	123	annotation not available
1121377.KB906415_gene4065	KB906415_gene4065	256	annotation not available
1121377.KB906415_gene4066	KB906415_gene4066	106	annotation not available
1121377.KB906415_gene4067	KB906415_gene4067	142	annotation not available
1121377.KB906415_gene4068	KB906415_gene4068	297	annotation not available
1121377.KB906415_gene4069	KB906415_gene4069	119	annotation not available
1121377.KB906415_gene4070	KB906415_gene4070	450	annotation not available
1121377.KB906415_gene4071	KB906415_gene4071	272	annotation not available
1121377.KB906415_gene4072	KB906415_gene4072	390	annotation not available
1121377.KB906415_gene4073	KB906415_gene4073	342	annotation not available
1121377.KB906415_gene4074	KB906415_gene4074	194	annotation not available
1121377.KB906415_gene4075	KB906415_gene4075	210	annotation not available
1121377.KB906415_gene4076	KB906415_gene4076	159	annotation not available
1121377.KB906415_gene4077	KB906415_gene4077	225	annotation not available
1121377.KB906415_gene4078	KB906415_gene4078	208	annotation not available
1121377.KB906415_gene4079	KB906415_gene4079	143	annotation not available
1121377.KB906415_gene4080	KB906415_gene4080	459	annotation not available
1121377.KB906415_gene4081	KB906415_gene4081	180	annotation not available
1121377.KB906415_gene4082	KB906415_gene4082	1101	annotation not available
1121377.KB906415_gene4083	KB906415_gene4083	395	annotation not available
1121377.KB906415_gene4084	KB906415_gene4084	149	annotation not available
1121377.KB906415_gene4085	KB906415_gene4085	910	annotation not available
1121377.KB906415_gene4086	KB906415_gene4086	396	annotation not available
1121377.KB906415_gene4087	KB906415_gene4087	123	annotation not available
1121377.KB906415_gene4088	KB906415_gene4088	89	annotation not available
1121377.KB906415_gene4089	KB906415_gene4089	410	annotation not available
1121377.KB906415_gene4090	KB906415_gene4090	217	annotation not available
1121377.KB906415_gene4091	KB906415_gene4091	703	annotation not available
1121377.KB906415_gene4092	KB906415_gene4092	553	annotation not available
1121377.KB906415_gene4093	KB906415_gene4093	219	annotation not available
1121377.KB906415_gene4094	KB906415_gene4094	399	annotation not available
1121377.KB906415_gene4095	KB906415_gene4095	210	annotation not available
1121377.KB906415_gene4096	KB906415_gene4096	498	annotation not available
1121377.KB906415_gene4097	KB906415_gene4097	179	annotation not available
1121377.KB906415_gene4098	KB906415_gene4098	315	annotation not available
1121377.KB906415_gene4099	KB906415_gene4099	515	annotation not available
1121377.KB906415_gene4100	KB906415_gene4100	228	annotation not available
1121377.KB906415_gene4101	KB906415_gene4101	476	annotation not available
1121377.KB906415_gene4102	KB906415_gene4102	345	annotation not available
1121377.KB906415_gene4103	KB906415_gene4103	548	annotation not available
1121377.KB906415_gene4104	KB906415_gene4104	563	annotation not available
1121377.KB906415_gene4105	KB906415_gene4105	299	annotation not available
1121377.KB906415_gene4106	KB906415_gene4106	125	annotation not available
1121377.KB906415_gene4107	KB906415_gene4107	130	annotation not available
1121377.KB906415_gene4108	KB906415_gene4108	242	annotation not available
1121377.KB906415_gene4109	KB906415_gene4109	276	annotation not available
1121377.KB906416_gene3967	KB906416_gene3967	156	annotation not available
1121377.KB906416_gene3968	KB906416_gene3968	435	annotation not available
1121377.KB906416_gene3969	KB906416_gene3969	448	annotation not available
1121377.KB906416_gene3970	KB906416_gene3970	100	annotation not available
1121377.KB906416_gene3971	KB906416_gene3971	393	annotation not available
1121377.KB906416_gene3972	KB906416_gene3972	105	annotation not available
1121377.KB906416_gene3973	KB906416_gene3973	268	annotation not available
1121377.KB906416_gene3974	KB906416_gene3974	72	annotation not available
1121377.KB906416_gene3975	KB906416_gene3975	196	annotation not available
1121377.KB906416_gene3976	KB906416_gene3976	168	annotation not available
1121377.KB906416_gene3977	KB906416_gene3977	220	annotation not available
1121377.KB906416_gene3978	KB906416_gene3978	124	annotation not available
1121377.KB906416_gene3979	KB906416_gene3979	324	annotation not available
1121377.KB906416_gene3980	KB906416_gene3980	340	annotation not available
1121377.KB906416_gene3981	KB906416_gene3981	662	annotation not available
1121377.KB906416_gene3982	KB906416_gene3982	309	annotation not available
1121377.KB906416_gene3983	KB906416_gene3983	165	annotation not available
1121377.KB906416_gene3984	KB906416_gene3984	227	annotation not available
1121377.KB906416_gene3985	KB906416_gene3985	333	annotation not available
1121377.KB906416_gene3986	KB906416_gene3986	333	annotation not available
1121377.KB906416_gene3987	KB906416_gene3987	217	annotation not available
1121377.KB906416_gene3988	KB906416_gene3988	165	annotation not available
1121377.KB906416_gene3989	KB906416_gene3989	333	annotation not available
1121377.KB906416_gene3990	KB906416_gene3990	305	annotation not available
1121377.KB906416_gene3991	KB906416_gene3991	318	annotation not available
1121377.KB906416_gene3992	KB906416_gene3992	75	annotation not available
1121377.KB906416_gene3993	KB906416_gene3993	214	annotation not available
1121377.KB906416_gene3994	KB906416_gene3994	273	annotation not available
1121377.KB906416_gene3995	KB906416_gene3995	141	annotation not available
1121377.KB906416_gene3996	KB906416_gene3996	540	annotation not available
1121377.KB906416_gene3997	KB906416_gene3997	238	annotation not available
1121377.KB906416_gene3998	KB906416_gene3998	150	annotation not available
1121377.KB906416_gene3999	KB906416_gene3999	328	annotation not available
1121377.KB906416_gene4000	KB906416_gene4000	362	annotation not available
1121377.KB906416_gene4001	KB906416_gene4001	105	annotation not available
1121377.KB906416_gene4002	KB906416_gene4002	476	annotation not available
1121377.KB906416_gene4003	KB906416_gene4003	121	annotation not available
1121377.KB906416_gene4004	KB906416_gene4004	92	annotation not available
1121377.KB906416_gene4005	KB906416_gene4005	188	annotation not available
1121377.KB906416_gene4006	KB906416_gene4006	235	annotation not available
1121377.KB906416_gene4007	KB906416_gene4007	175	annotation not available
1121377.KB906416_gene4008	KB906416_gene4008	437	annotation not available
1121377.KB906416_gene4009	KB906416_gene4009	300	annotation not available
1121377.KB906416_gene4010	KB906416_gene4010	473	annotation not available
1121377.KB906416_gene4011	KB906416_gene4011	296	annotation not available
1121377.KB906416_gene4012	KB906416_gene4012	137	annotation not available
1121377.KB906416_gene4013	KB906416_gene4013	101	annotation not available
1121377.KB906416_gene4014	KB906416_gene4014	1245	annotation not available
1121377.KB906416_gene4015	KB906416_gene4015	251	annotation not available
1121377.KB906416_gene4016	KB906416_gene4016	421	annotation not available
1121377.KB906416_gene4017	KB906416_gene4017	347	annotation not available
1121377.KB906416_gene4018	KB906416_gene4018	348	annotation not available
1121377.KB906416_gene4019	KB906416_gene4019	354	annotation not available
1121377.KB906416_gene4020	KB906416_gene4020	326	annotation not available
1121377.KB906416_gene4021	KB906416_gene4021	589	annotation not available
1121377.KB906416_gene4022	KB906416_gene4022	74	annotation not available
1121377.KB906416_gene4023	KB906416_gene4023	417	annotation not available
1121377.KB906416_gene4024	KB906416_gene4024	301	annotation not available
1121377.KB906416_gene4025	KB906416_gene4025	57	annotation not available
1121377.KB906416_gene4026	KB906416_gene4026	257	annotation not available
1121377.KB906416_gene4027	KB906416_gene4027	124	annotation not available
1121377.KB906416_gene4028	KB906416_gene4028	179	annotation not available
1121377.KB906416_gene4029	KB906416_gene4029	518	annotation not available
1121377.KB906416_gene4030	KB906416_gene4030	211	annotation not available
1121377.KB906416_gene4031	KB906416_gene4031	150	annotation not available
1121377.KB906416_gene4032	KB906416_gene4032	185	annotation not available
1121377.KB906416_gene4033	KB906416_gene4033	249	annotation not available
1121377.KB906416_gene4034	KB906416_gene4034	319	annotation not available
1121377.KB906416_gene4035	KB906416_gene4035	263	annotation not available
